InvoiceNo,StockCode,Quantity,UnitPrice,Country,id_data
536415,21916,2,0.42,United Kingdom,666
536415,22587,4,0.85,United Kingdom,667
536415,22566,3,0.85,United Kingdom,668
536415,22565,3,0.85,United Kingdom,669
536415,22472,2,4.95,United Kingdom,670
536415,22557,3,1.65,United Kingdom,671
536415,22551,3,1.65,United Kingdom,672
536415,22554,3,1.65,United Kingdom,673
536415,22534,3,0.42,United Kingdom,674
536415,22531,3,0.42,United Kingdom,675
536415,22529,3,0.42,United Kingdom,676
536415,22530,3,0.42,United Kingdom,677
536415,84032B,3,2.95,United Kingdom,678
536415,22837,3,4.65,United Kingdom,679
536415,85049H,2,1.25,United Kingdom,680
536415,22749,2,3.75,United Kingdom,681
536415,22807,12,2.95,United Kingdom,682
536416,21494,12,1.25,United Kingdom,683
536416,21915,72,1.25,United Kingdom,684
536416,22938,12,1.95,United Kingdom,685
536416,22768,4,9.95,United Kingdom,686
536416,22767,4,9.95,United Kingdom,687
536416,82494L,6,2.95,United Kingdom,688
536420,21889,12,1.25,United Kingdom,689
536420,21892,12,1.25,United Kingdom,690
536420,21891,12,1.25,United Kingdom,691
536420,21890,6,2.95,United Kingdom,692
536420,21718,12,1.25,United Kingdom,693
536420,21716,8,2.55,United Kingdom,694
536420,21715,8,2.55,United Kingdom,695
536420,22113,4,3.75,United Kingdom,696
536420,22111,3,4.95,United Kingdom,697
536420,22110,6,2.55,United Kingdom,698
536420,22358,6,2.95,United Kingdom,699
536420,22357,4,4.25,United Kingdom,700
536420,22115,6,2.95,United Kingdom,701
536420,22969,12,1.45,United Kingdom,702
536423,22619,4,3.75,United Kingdom,703
536423,21481,6,2.95,United Kingdom,704
536423,22632,12,2.1,United Kingdom,705
536423,22837,8,4.65,United Kingdom,706
536423,21479,8,3.75,United Kingdom,707
536423,21485,8,4.95,United Kingdom,708
536423,84029E,8,3.75,United Kingdom,709
536423,22111,16,4.95,United Kingdom,710
536423,22113,8,3.75,United Kingdom,711
536425,22837,8,4.65,United Kingdom,712
536425,22585,12,1.25,United Kingdom,713
536425,79321,8,4.95,United Kingdom,714
536425,22637,12,2.55,United Kingdom,715
536425,21556,6,2.55,United Kingdom,716
536425,22646,12,1.45,United Kingdom,717
536425,22644,12,1.45,United Kingdom,718
536425,22645,12,1.45,United Kingdom,719
536425,22650,12,1.45,United Kingdom,720
536425,22508,8,3.75,United Kingdom,721
536425,21411,3,4.25,United Kingdom,722
536425,22511,4,3.75,United Kingdom,723
536425,22451,6,3.35,United Kingdom,724
536425,22449,6,3.35,United Kingdom,725
536425,22768,2,9.95,United Kingdom,726
536425,22829,2,9.95,United Kingdom,727
536425,22961,12,1.45,United Kingdom,728
536437,21154,200,1.06,United Kingdom,729
536437,22189,72,3.39,United Kingdom,730
536437,17021,600,0.24,United Kingdom,731
536437,22059,48,1.25,United Kingdom,732
536437,22188,36,3.39,United Kingdom,733
536437,84678,48,1.25,United Kingdom,734
536446,85172,32,0.42,United Kingdom,735
536446,22142,2,1.45,United Kingdom,736
536446,22144,2,2.1,United Kingdom,737
536446,21591,6,1.25,United Kingdom,738
536446,22480,12,1.25,United Kingdom,739
536446,22294,48,1.25,United Kingdom,740
536446,21156,1,1.95,United Kingdom,741
536446,10133,5,0.85,United Kingdom,742
536446,72800E,6,2.55,United Kingdom,743
536446,22294,24,1.25,United Kingdom,744
536446,84836,12,1.25,United Kingdom,745
536446,20774,2,1.65,United Kingdom,746
536446,20773,2,1.65,United Kingdom,747
536446,20777,2,1.65,United Kingdom,748
536446,16016,10,0.85,United Kingdom,749
536446,16014,10,0.42,United Kingdom,750
536446,21890,2,2.95,United Kingdom,751
536446,21891,2,1.25,United Kingdom,752
536446,22619,8,3.75,United Kingdom,753
536446,22620,6,1.25,United Kingdom,754
536446,84347,12,2.55,United Kingdom,755
536446,85169B,24,1.25,United Kingdom,756
536446,21156,3,1.95,United Kingdom,757
536446,21651,6,1.65,United Kingdom,758
536446,21651,6,1.65,United Kingdom,759
536446,84625C,10,2.95,United Kingdom,760
536446,22618,2,9.95,United Kingdom,761
536446,21586,4,2.55,United Kingdom,762
536446,21587,4,2.55,United Kingdom,763
536446,22152,24,0.42,United Kingdom,764
536446,85172,16,0.42,United Kingdom,765
536446,84754,24,1.25,United Kingdom,766
536460,22670,12,1.25,United Kingdom,767
536460,21586,12,2.55,United Kingdom,768
536460,84992,24,0.55,United Kingdom,769
536460,84879,24,1.69,United Kingdom,770
536460,84849B,12,1.69,United Kingdom,771
536460,22927,2,5.95,United Kingdom,772
536460,22926,4,5.95,United Kingdom,773
536460,22925,2,5.95,United Kingdom,774
536460,21977,24,0.55,United Kingdom,775
536460,21485,6,4.95,United Kingdom,776
536460,21484,8,3.45,United Kingdom,777
536460,21259,2,5.95,United Kingdom,778
536460,21257,2,7.95,United Kingdom,779
536460,21121,24,1.25,United Kingdom,780
536463,82552,12,1.45,United Kingdom,781
536464,90200B,2,4.25,United Kingdom,782
536464,90059B,2,1.65,United Kingdom,783
536464,90185C,2,4.25,United Kingdom,784
536464,90059E,3,1.65,United Kingdom,785
536464,90059C,1,1.65,United Kingdom,786
536464,90200C,1,4.25,United Kingdom,787
536464,90200D,3,4.25,United Kingdom,788
536464,90200A,1,4.25,United Kingdom,789
536464,22386,1,1.95,United Kingdom,790
536464,85099B,1,1.95,United Kingdom,791
536464,84879,8,1.69,United Kingdom,792
536464,22086,1,2.95,United Kingdom,793
536464,22737,1,1.65,United Kingdom,794
536464,21260,1,3.25,United Kingdom,795
536464,22744,2,2.95,United Kingdom,796
536464,21985,1,0.29,United Kingdom,797
536464,21980,1,0.29,United Kingdom,798
536464,22988,1,1.25,United Kingdom,799
536464,22297,1,1.25,United Kingdom,800
536464,22294,1,1.25,United Kingdom,801
536464,22295,1,1.65,United Kingdom,802
536464,22813,2,1.95,United Kingdom,803
536464,22812,6,1.95,United Kingdom,804
536464,22197,5,0.85,United Kingdom,805
536464,21977,1,0.55,United Kingdom,806
536464,22619,1,3.75,United Kingdom,807
536464,16258A,1,0.42,United Kingdom,808
536464,21992,1,2.95,United Kingdom,809
536464,22910,1,2.95,United Kingdom,810
536464,21124,1,1.25,United Kingdom,811
536464,22735,2,1.65,United Kingdom,812
536464,22952,2,0.55,United Kingdom,813
536464,22945,6,0.85,United Kingdom,814
536464,21816,2,1.45,United Kingdom,815
536464,21815,4,1.45,United Kingdom,816
536464,21814,2,1.45,United Kingdom,817
536464,10125,2,0.85,United Kingdom,818
536464,22810,1,2.95,United Kingdom,819
536464,22573,1,0.85,United Kingdom,820
536464,22577,1,0.85,United Kingdom,821
536464,22603,2,0.85,United Kingdom,822
536464,22809,1,2.95,United Kingdom,823
536464,20878,1,1.25,United Kingdom,824
536464,20866,1,1.25,United Kingdom,825
536464,85095,1,1.95,United Kingdom,826
536464,22333,1,1.65,United Kingdom,827
536464,22557,1,1.65,United Kingdom,828
536464,21584,1,1.65,United Kingdom,829
536464,22866,1,2.1,United Kingdom,830
536464,22731,2,1.25,United Kingdom,831
536464,22866,1,2.1,United Kingdom,832
536464,22866,3,2.1,United Kingdom,833
536464,22558,2,1.49,United Kingdom,834
536464,22956,1,2.1,United Kingdom,835
536464,22945,6,0.85,United Kingdom,836
536464,22582,1,2.55,United Kingdom,837
536464,21212,1,0.55,United Kingdom,838
536464,21212,2,0.55,United Kingdom,839
536464,22585,3,1.25,United Kingdom,840
536464,21121,1,1.25,United Kingdom,841
536464,21122,1,1.25,United Kingdom,842
536464,22759,1,1.65,United Kingdom,843
536464,21815,1,1.45,United Kingdom,844
536464,85231B,3,0.85,United Kingdom,845
536464,85231G,5,0.85,United Kingdom,846
536464,22082,5,1.65,United Kingdom,847
536464,22500,2,4.95,United Kingdom,848
536464,22742,1,2.95,United Kingdom,849
536464,21329,1,1.65,United Kingdom,850
536464,21328,1,1.65,United Kingdom,851
536464,21327,1,1.65,United Kingdom,852
536464,21992,1,2.95,United Kingdom,853
536464,21738,1,2.95,United Kingdom,854
536464,48173C,1,7.95,United Kingdom,855
536464,85099C,1,1.95,United Kingdom,856
536464,22960,1,4.25,United Kingdom,857
536464,85231G,1,0.85,United Kingdom,858
536464,85231B,2,0.85,United Kingdom,859
536464,22866,1,2.1,United Kingdom,860
536464,72818,1,0.85,United Kingdom,861
536464,21814,8,1.45,United Kingdom,862
536464,22441,1,2.1,United Kingdom,863
536464,22312,1,2.95,United Kingdom,864
536464,22197,6,0.85,United Kingdom,865
536464,22663,1,1.95,United Kingdom,866
536466,22960,6,4.25,United Kingdom,867
536466,22961,12,1.45,United Kingdom,868
536477,21314,48,1.85,United Kingdom,869
536477,84029E,24,3.39,United Kingdom,870
536477,21137,480,3.39,United Kingdom,871
536477,22041,48,2.1,United Kingdom,872
536477,20979,16,1.25,United Kingdom,873
536477,20977,16,1.25,United Kingdom,874
536477,22619,4,3.75,United Kingdom,875
536477,22571,96,0.72,United Kingdom,876
536477,22595,144,0.72,United Kingdom,877
536477,22593,144,0.72,United Kingdom,878
536477,22633,12,2.1,United Kingdom,879
536477,22632,12,2.1,United Kingdom,880
536477,22423,16,10.95,United Kingdom,881
536477,22411,10,1.95,United Kingdom,882
536488,22738,5,1.65,United Kingdom,883
536488,21621,1,8.5,United Kingdom,884
536488,22960,8,4.25,United Kingdom,885
536488,22082,5,1.65,United Kingdom,886
536488,47563A,1,3.75,United Kingdom,887
536488,84558A,1,2.95,United Kingdom,888
536488,21592,1,1.25,United Kingdom,889
536488,20878,2,1.25,United Kingdom,890
536488,84347,1,2.55,United Kingdom,891
536488,84347,1,2.55,United Kingdom,892
536488,21577,1,2.25,United Kingdom,893
536488,22909,1,0.85,United Kingdom,894
536488,22087,1,2.95,United Kingdom,895
536488,22651,2,0.85,United Kingdom,896
536488,22713,12,0.42,United Kingdom,897
536488,22910,1,2.95,United Kingdom,898
536488,21370,2,6.35,United Kingdom,899
536488,21367,1,2.55,United Kingdom,900
536488,22376,1,4.25,United Kingdom,901
536488,22961,1,1.45,United Kingdom,902
536488,21895,1,4.25,United Kingdom,903
536488,22468,1,6.75,United Kingdom,904
536488,21034,1,0.95,United Kingdom,905
536488,22372,1,4.25,United Kingdom,906
536488,22867,1,2.1,United Kingdom,907
536488,22144,1,2.1,United Kingdom,908
536488,21190,1,1.65,United Kingdom,909
536488,21894,3,1.25,United Kingdom,910
536488,70007,3,1.65,United Kingdom,911
536488,22940,1,4.25,United Kingdom,912
536488,70007,1,1.65,United Kingdom,913
536488,84347,3,2.55,United Kingdom,914
536488,22150,1,1.95,United Kingdom,915
536488,22149,2,2.1,United Kingdom,916
536488,22144,2,2.1,United Kingdom,917
536500,21622,10,4.95,United Kingdom,918
536500,46000M,10,1.55,United Kingdom,919
536500,22630,2,1.95,United Kingdom,920
536500,22616,12,0.29,United Kingdom,921
536500,22712,12,0.42,United Kingdom,922
536500,22983,12,0.42,United Kingdom,923
536500,22024,12,0.42,United Kingdom,924
536500,22113,3,3.75,United Kingdom,925
536500,84029E,2,3.75,United Kingdom,926
536500,21488,2,3.95,United Kingdom,927
536500,22900,7,2.95,United Kingdom,928
536500,22895,3,2.95,United Kingdom,929
536500,21035,3,2.95,United Kingdom,930
536500,21755,6,5.95,United Kingdom,931
536500,21754,6,5.95,United Kingdom,932
536502,84879,16,1.69,United Kingdom,933
536502,22784,3,4.95,United Kingdom,934
536502,21441,12,0.85,United Kingdom,935
536502,85123A,6,2.95,United Kingdom,936
536502,22423,2,12.75,United Kingdom,937
536508,84947,72,1.06,United Kingdom,938
536508,21326,144,0.55,United Kingdom,939
C536506,22960,-6,4.25,United Kingdom,940
536514,22865,36,2.1,United Kingdom,941
536514,22485,4,12.75,United Kingdom,942
536514,22807,6,2.95,United Kingdom,943
536514,22633,36,2.1,United Kingdom,944
536514,22866,36,2.1,United Kingdom,945
536520,21794,1,6.75,United Kingdom,946
536520,20707,1,1.25,United Kingdom,947
536520,21175,1,2.1,United Kingdom,948
536520,22926,1,5.95,United Kingdom,949
536520,22588,2,2.55,United Kingdom,950
536520,21292,16,0.85,United Kingdom,951
536520,21890,1,2.95,United Kingdom,952
536520,22632,4,2.1,United Kingdom,953
536520,22633,3,2.1,United Kingdom,954
536520,22670,1,1.25,United Kingdom,955
536520,21867,1,1.25,United Kingdom,956
536520,22760,1,12.75,United Kingdom,957
536520,22107,2,3.75,United Kingdom,958
536520,22470,1,2.95,United Kingdom,959
536520,21486,1,3.75,United Kingdom,960
536520,22151,14,0.42,United Kingdom,961
536520,22643,4,2.55,United Kingdom,962
536520,22642,4,2.55,United Kingdom,963
536520,22604,3,2.55,United Kingdom,964
536520,22099,2,1.25,United Kingdom,965
536520,22553,1,1.65,United Kingdom,966
536520,22551,1,1.65,United Kingdom,967
536520,22653,1,1.95,United Kingdom,968
536520,22557,2,1.65,United Kingdom,969
536520,22906,6,1.65,United Kingdom,970
536520,22754,1,0.85,United Kingdom,971
536520,22938,5,1.95,United Kingdom,972
536520,22812,3,1.95,United Kingdom,973
536520,22919,2,0.65,United Kingdom,974
536520,22917,1,0.65,United Kingdom,975
536520,22920,3,0.65,United Kingdom,976
536520,22921,2,0.65,United Kingdom,977
536520,22918,2,0.65,United Kingdom,978
536520,22916,1,0.65,United Kingdom,979
536520,85123A,3,2.95,United Kingdom,980
536520,22575,1,1.95,United Kingdom,981
536520,21804,3,3.75,United Kingdom,982
536520,21584,12,1.65,United Kingdom,983
536520,21588,3,2.55,United Kingdom,984
536520,22152,12,0.42,United Kingdom,985
536520,22441,1,2.1,United Kingdom,986
536520,22955,2,2.1,United Kingdom,987
536520,22956,2,2.1,United Kingdom,988
536520,22582,2,2.55,United Kingdom,989
536520,22583,3,2.55,United Kingdom,990
536520,22241,2,1.25,United Kingdom,991
536520,22904,3,2.95,United Kingdom,992
536520,22905,2,2.95,United Kingdom,993
536520,22197,3,0.85,United Kingdom,994
536520,22092,1,1.25,United Kingdom,995
536520,22469,1,1.65,United Kingdom,996
536520,22100,1,1.25,United Kingdom,997
536520,22096,1,1.25,United Kingdom,998
536520,22583,1,2.55,United Kingdom,999
536520,21358,2,1.25,United Kingdom,1000
536520,21123,1,1.25,United Kingdom,1001
536520,21124,1,1.25,United Kingdom,1002
536520,21122,1,1.25,United Kingdom,1003
536520,84378,1,1.25,United Kingdom,1004
536520,21985,12,0.29,United Kingdom,1005
536520,21427,2,2.1,United Kingdom,1006
536520,21034,2,0.95,United Kingdom,1007
536520,21930,1,1.95,United Kingdom,1008
536520,20772,1,2.55,United Kingdom,1009
536520,22469,2,1.65,United Kingdom,1010
536520,71406C,12,0.42,United Kingdom,1011
536520,84985A,1,1.45,United Kingdom,1012
536520,20754,1,2.1,United Kingdom,1013
536520,84596E,1,1.25,United Kingdom,1014
536520,21111,1,2.95,United Kingdom,1015
536520,22501,1,9.95,United Kingdom,1016
536521,22854,1,4.95,United Kingdom,1017
536522,84997D,1,3.75,United Kingdom,1018
536522,47599A,1,2.1,United Kingdom,1019
536522,47599B,1,2.1,United Kingdom,1020
536522,22749,1,3.75,United Kingdom,1021
536522,20972,1,1.25,United Kingdom,1022
536522,22569,1,3.75,United Kingdom,1023
536522,21041,1,2.95,United Kingdom,1024
536522,21664,2,3.75,United Kingdom,1025
536522,84969,1,4.25,United Kingdom,1026
536522,22907,1,0.85,United Kingdom,1027
536522,22865,2,2.1,United Kingdom,1028
536522,22866,1,2.1,United Kingdom,1029
536522,22632,2,2.1,United Kingdom,1030
536522,22776,1,9.95,United Kingdom,1031
536522,22338,2,0.65,United Kingdom,1032
536522,21810,2,1.25,United Kingdom,1033
536522,22449,1,3.35,United Kingdom,1034
536522,21197,1,1.65,United Kingdom,1035
536522,85231G,1,0.85,United Kingdom,1036
536522,21121,1,1.25,United Kingdom,1037
536522,22151,2,0.42,United Kingdom,1038
536522,84836,2,1.25,United Kingdom,1039
536522,21326,12,0.65,United Kingdom,1040
536522,85035B,1,4.25,United Kingdom,1041
536522,84968C,1,12.75,United Kingdom,1042
536522,85231B,1,0.85,United Kingdom,1043
536522,22739,5,1.65,United Kingdom,1044
536522,37370,2,1.25,United Kingdom,1045
536522,22941,1,8.5,United Kingdom,1046
536522,21098,2,1.25,United Kingdom,1047
536522,22151,1,0.42,United Kingdom,1048
536522,84836,1,1.25,United Kingdom,1049
536522,20914,1,2.95,United Kingdom,1050
536522,22749,2,3.75,United Kingdom,1051
536522,21190,1,1.65,United Kingdom,1052
536522,84997C,1,3.75,United Kingdom,1053
536522,21810,1,1.25,United Kingdom,1054
536522,21192,3,1.65,United Kingdom,1055
536522,85014A,1,5.95,United Kingdom,1056
536522,21124,2,1.25,United Kingdom,1057
536522,72800B,2,2.55,United Kingdom,1058
536522,84563A,1,5.95,United Kingdom,1059
536522,22107,2,3.75,United Kingdom,1060
536522,47504H,1,1.95,United Kingdom,1061
536522,21121,1,1.25,United Kingdom,1062
536522,21122,1,1.25,United Kingdom,1063
536522,21742,1,5.95,United Kingdom,1064
536522,22566,1,0.85,United Kingdom,1065
536522,21664,1,3.75,United Kingdom,1066
536522,22632,1,2.1,United Kingdom,1067
536522,21122,1,1.25,United Kingdom,1068
536522,22481,3,1.25,United Kingdom,1069
536522,85099B,1,1.95,United Kingdom,1070
536522,21931,1,1.95,United Kingdom,1071
536523,22943,6,4.95,United Kingdom,1072
536523,22468,2,6.75,United Kingdom,1073
536523,22149,6,2.1,United Kingdom,1074
536523,21485,3,4.95,United Kingdom,1075
536523,21259,2,5.95,United Kingdom,1076
536523,22969,12,1.45,United Kingdom,1077
536523,22699,6,2.95,United Kingdom,1078
536523,22217,12,1.25,United Kingdom,1079
536523,22227,24,0.65,United Kingdom,1080
536523,22219,12,0.85,United Kingdom,1081
536523,22111,3,4.95,United Kingdom,1082
536523,22294,24,1.25,United Kingdom,1083
536524,21111,6,2.95,United Kingdom,1084
536524,21106,6,2.95,United Kingdom,1085
536524,21107,6,2.95,United Kingdom,1086
536524,22697,6,2.95,United Kingdom,1087
536525,21826,2,1.25,United Kingdom,1088
536525,21791,1,1.25,United Kingdom,1089
536525,22548,1,1.25,United Kingdom,1090
536525,22149,1,2.1,United Kingdom,1091
536525,17164B,2,0.42,United Kingdom,1092
536525,22423,2,12.75,United Kingdom,1093
536525,22429,1,4.25,United Kingdom,1094
536525,22428,1,6.95,United Kingdom,1095
536525,20974,3,0.65,United Kingdom,1096
536525,20973,2,0.65,United Kingdom,1097
536525,15044B,1,2.95,United Kingdom,1098
536525,21324,2,2.95,United Kingdom,1099
536525,20750,10,7.95,United Kingdom,1100
536526,21135,16,1.69,United Kingdom,1101
536526,22173,16,2.95,United Kingdom,1102
536526,22626,2,8.5,United Kingdom,1103
536526,22625,6,8.5,United Kingdom,1104
536526,22624,6,8.5,United Kingdom,1105
536526,21929,20,1.95,United Kingdom,1106
536526,85099B,10,1.95,United Kingdom,1107
536526,22411,10,1.95,United Kingdom,1108
536526,22113,8,3.75,United Kingdom,1109
536527,22809,6,2.95,Germany,1110
536527,84347,6,2.55,Germany,1111
536527,84945,12,0.85,Germany,1112
536527,22242,12,1.65,Germany,1113
536527,22244,12,1.95,Germany,1114
536527,22243,12,1.65,Germany,1115
536527,47421,24,0.42,Germany,1116
536527,20712,10,1.95,Germany,1117
536527,20713,10,1.95,Germany,1118
536527,22837,4,4.65,Germany,1119
536527,22969,12,1.45,Germany,1120
536527,22973,12,1.65,Germany,1121
536527,84569B,12,1.25,Germany,1122
536527,22549,12,1.45,Germany,1123
536527,POST,1,18.0,Germany,1124
536528,22815,12,0.42,United Kingdom,1125
536528,22865,1,2.1,United Kingdom,1126
536528,22585,6,1.25,United Kingdom,1127
536528,21587,1,2.55,United Kingdom,1128
536528,84985A,1,1.45,United Kingdom,1129
536528,85114B,1,1.65,United Kingdom,1130
536528,22813,3,1.95,United Kingdom,1131
536528,22128,6,1.25,United Kingdom,1132
536528,22839,1,14.95,United Kingdom,1133
536528,22584,2,2.55,United Kingdom,1134
536528,22130,12,0.85,United Kingdom,1135
536528,22938,3,1.95,United Kingdom,1136
536528,22411,1,1.95,United Kingdom,1137
536528,21731,2,1.65,United Kingdom,1138
536528,22616,1,0.29,United Kingdom,1139
536528,22454,1,2.95,United Kingdom,1140
536528,22865,1,2.1,United Kingdom,1141
536528,21992,1,2.95,United Kingdom,1142
536528,22326,4,2.95,United Kingdom,1143
536528,22082,1,1.65,United Kingdom,1144
536528,85049E,1,1.25,United Kingdom,1145
536528,22077,2,1.65,United Kingdom,1146
536528,85049A,1,1.25,United Kingdom,1147
536528,22865,2,2.1,United Kingdom,1148
536528,22867,3,2.1,United Kingdom,1149
536528,22910,3,2.95,United Kingdom,1150
