id_data,InvoiceNo,StockCode,Quantity,UnitPrice,Country
791,536464,85099B,1.0,1.95,United Kingdom
792,536464,84879,8.0,1.69,United Kingdom
793,536464,22086,1.0,2.95,United Kingdom
794,536464,22737,1.0,1.65,United Kingdom
795,536464,21260,1.0,3.25,United Kingdom
796,536464,22744,2.0,2.95,United Kingdom
797,536464,21985,1.0,0.29,United Kingdom
798,536464,21980,1.0,0.29,United Kingdom
799,536464,22988,1.0,1.25,United Kingdom
800,536464,22297,1.0,1.25,United Kingdom
801,536464,22294,1.0,1.25,United Kingdom
802,536464,22295,1.0,1.65,United Kingdom
803,536464,22813,2.0,1.95,United Kingdom
804,536464,22812,6.0,1.95,United Kingdom
805,536464,22197,5.0,0.85,United Kingdom
806,536464,21977,1.0,0.55,United Kingdom
807,536464,22619,1.0,3.75,United Kingdom
808,536464,16258A,1.0,0.42,United Kingdom
809,536464,21992,1.0,2.95,United Kingdom
810,536464,22910,1.0,2.95,United Kingdom
811,536464,21124,1.0,1.25,United Kingdom
812,536464,22735,2.0,1.65,United Kingdom
813,536464,22952,2.0,0.55,United Kingdom
814,536464,22945,6.0,0.85,United Kingdom
815,536464,21816,2.0,1.45,United Kingdom
816,536464,21815,4.0,1.45,United Kingdom
817,536464,21814,2.0,1.45,United Kingdom
818,536464,10125,2.0,0.85,United Kingdom
819,536464,22810,1.0,2.95,United Kingdom
820,536464,22573,1.0,0.85,United Kingdom
821,536464,22577,1.0,0.85,United Kingdom
822,536464,22603,2.0,0.85,United Kingdom
823,536464,22809,1.0,2.95,United Kingdom
824,536464,20878,1.0,1.25,United Kingdom
825,536464,20866,1.0,1.25,United Kingdom
826,536464,85095,1.0,1.95,United Kingdom
827,536464,22333,1.0,1.65,United Kingdom
828,536464,22557,1.0,1.65,United Kingdom
829,536464,21584,1.0,1.65,United Kingdom
830,536464,22866,1.0,2.1,United Kingdom
831,536464,22731,2.0,1.25,United Kingdom
833,536464,22866,3.0,2.1,United Kingdom
834,536464,22558,2.0,1.49,United Kingdom
835,536464,22956,1.0,2.1,United Kingdom
837,536464,22582,1.0,2.55,United Kingdom
838,536464,21212,1.0,0.55,United Kingdom
839,536464,21212,2.0,0.55,United Kingdom
840,536464,22585,3.0,1.25,United Kingdom
841,536464,21121,1.0,1.25,United Kingdom
842,536464,21122,1.0,1.25,United Kingdom
843,536464,22759,1.0,1.65,United Kingdom
844,536464,21815,1.0,1.45,United Kingdom
845,536464,85231B,3.0,0.85,United Kingdom
846,536464,85231G,5.0,0.85,United Kingdom
847,536464,22082,5.0,1.65,United Kingdom
848,536464,22500,2.0,4.95,United Kingdom
849,536464,22742,1.0,2.95,United Kingdom
850,536464,21329,1.0,1.65,United Kingdom
851,536464,21328,1.0,1.65,United Kingdom
852,536464,21327,1.0,1.65,United Kingdom
854,536464,21738,1.0,2.95,United Kingdom
855,536464,48173C,1.0,7.95,United Kingdom
856,536464,85099C,1.0,1.95,United Kingdom
857,536464,22960,1.0,4.25,United Kingdom
858,536464,85231G,1.0,0.85,United Kingdom
859,536464,85231B,2.0,0.85,United Kingdom
861,536464,72818,1.0,0.85,United Kingdom
862,536464,21814,8.0,1.45,United Kingdom
863,536464,22441,1.0,2.1,United Kingdom
864,536464,22312,1.0,2.95,United Kingdom
865,536464,22197,6.0,0.85,United Kingdom
866,536464,22663,1.0,1.95,United Kingdom
867,536466,22960,6.0,4.25,United Kingdom
868,536466,22961,12.0,1.45,United Kingdom
873,536477,20979,16.0,1.25,United Kingdom
874,536477,20977,16.0,1.25,United Kingdom
875,536477,22619,4.0,3.75,United Kingdom
879,536477,22633,12.0,2.1,United Kingdom
880,536477,22632,12.0,2.1,United Kingdom
882,536477,22411,10.0,1.95,United Kingdom
883,536488,22738,5.0,1.65,United Kingdom
884,536488,21621,1.0,8.5,United Kingdom
885,536488,22960,8.0,4.25,United Kingdom
886,536488,22082,5.0,1.65,United Kingdom
887,536488,47563A,1.0,3.75,United Kingdom
888,536488,84558A,1.0,2.95,United Kingdom
889,536488,21592,1.0,1.25,United Kingdom
890,536488,20878,2.0,1.25,United Kingdom
891,536488,84347,1.0,2.55,United Kingdom
893,536488,21577,1.0,2.25,United Kingdom
894,536488,22909,1.0,0.85,United Kingdom
895,536488,22087,1.0,2.95,United Kingdom
896,536488,22651,2.0,0.85,United Kingdom
897,536488,22713,12.0,0.42,United Kingdom
898,536488,22910,1.0,2.95,United Kingdom
899,536488,21370,2.0,6.35,United Kingdom
900,536488,21367,1.0,2.55,United Kingdom
901,536488,22376,1.0,4.25,United Kingdom
902,536488,22961,1.0,1.45,United Kingdom
903,536488,21895,1.0,4.25,United Kingdom
904,536488,22468,1.0,6.75,United Kingdom
905,536488,21034,1.0,0.95,United Kingdom
906,536488,22372,1.0,4.25,United Kingdom
907,536488,22867,1.0,2.1,United Kingdom
908,536488,22144,1.0,2.1,United Kingdom
909,536488,21190,1.0,1.65,United Kingdom
910,536488,21894,3.0,1.25,United Kingdom
911,536488,70007,3.0,1.65,United Kingdom
912,536488,22940,1.0,4.25,United Kingdom
913,536488,70007,1.0,1.65,United Kingdom
914,536488,84347,3.0,2.55,United Kingdom
915,536488,22150,1.0,1.95,United Kingdom
916,536488,22149,2.0,2.1,United Kingdom
917,536488,22144,2.0,2.1,United Kingdom
918,536500,21622,10.0,4.95,United Kingdom
919,536500,46000M,10.0,1.55,United Kingdom
920,536500,22630,2.0,1.95,United Kingdom
921,536500,22616,12.0,0.29,United Kingdom
922,536500,22712,12.0,0.42,United Kingdom
923,536500,22983,12.0,0.42,United Kingdom
924,536500,22024,12.0,0.42,United Kingdom
925,536500,22113,3.0,3.75,United Kingdom
926,536500,84029E,2.0,3.75,United Kingdom
927,536500,21488,2.0,3.95,United Kingdom
928,536500,22900,7.0,2.95,United Kingdom
929,536500,22895,3.0,2.95,United Kingdom
930,536500,21035,3.0,2.95,United Kingdom
931,536500,21755,6.0,5.95,United Kingdom
932,536500,21754,6.0,5.95,United Kingdom
933,536502,84879,16.0,1.69,United Kingdom
934,536502,22784,3.0,4.95,United Kingdom
935,536502,21441,12.0,0.85,United Kingdom
936,536502,85123A,6.0,2.95,United Kingdom
940,C536506,22960,6.0,4.25,United Kingdom
943,536514,22807,6.0,2.95,United Kingdom
946,536520,21794,1.0,6.75,United Kingdom
947,536520,20707,1.0,1.25,United Kingdom
948,536520,21175,1.0,2.1,United Kingdom
949,536520,22926,1.0,5.95,United Kingdom
950,536520,22588,2.0,2.55,United Kingdom
951,536520,21292,16.0,0.85,United Kingdom
952,536520,21890,1.0,2.95,United Kingdom
953,536520,22632,4.0,2.1,United Kingdom
954,536520,22633,3.0,2.1,United Kingdom
955,536520,22670,1.0,1.25,United Kingdom
956,536520,21867,1.0,1.25,United Kingdom
958,536520,22107,2.0,3.75,United Kingdom
959,536520,22470,1.0,2.95,United Kingdom
960,536520,21486,1.0,3.75,United Kingdom
961,536520,22151,14.0,0.42,United Kingdom
962,536520,22643,4.0,2.55,United Kingdom
963,536520,22642,4.0,2.55,United Kingdom
964,536520,22604,3.0,2.55,United Kingdom
965,536520,22099,2.0,1.25,United Kingdom
966,536520,22553,1.0,1.65,United Kingdom
967,536520,22551,1.0,1.65,United Kingdom
968,536520,22653,1.0,1.95,United Kingdom
969,536520,22557,2.0,1.65,United Kingdom
970,536520,22906,6.0,1.65,United Kingdom
971,536520,22754,1.0,0.85,United Kingdom
972,536520,22938,5.0,1.95,United Kingdom
973,536520,22812,3.0,1.95,United Kingdom
974,536520,22919,2.0,0.65,United Kingdom
975,536520,22917,1.0,0.65,United Kingdom
976,536520,22920,3.0,0.65,United Kingdom
977,536520,22921,2.0,0.65,United Kingdom
978,536520,22918,2.0,0.65,United Kingdom
979,536520,22916,1.0,0.65,United Kingdom
980,536520,85123A,3.0,2.95,United Kingdom
981,536520,22575,1.0,1.95,United Kingdom
982,536520,21804,3.0,3.75,United Kingdom
983,536520,21584,12.0,1.65,United Kingdom
984,536520,21588,3.0,2.55,United Kingdom
985,536520,22152,12.0,0.42,United Kingdom
986,536520,22441,1.0,2.1,United Kingdom
987,536520,22955,2.0,2.1,United Kingdom
988,536520,22956,2.0,2.1,United Kingdom
989,536520,22582,2.0,2.55,United Kingdom
990,536520,22583,3.0,2.55,United Kingdom
991,536520,22241,2.0,1.25,United Kingdom
992,536520,22904,3.0,2.95,United Kingdom
993,536520,22905,2.0,2.95,United Kingdom
994,536520,22197,3.0,0.85,United Kingdom
995,536520,22092,1.0,1.25,United Kingdom
996,536520,22469,1.0,1.65,United Kingdom
997,536520,22100,1.0,1.25,United Kingdom
998,536520,22096,1.0,1.25,United Kingdom
999,536520,22583,1.0,2.55,United Kingdom
1000,536520,21358,2.0,1.25,United Kingdom
1001,536520,21123,1.0,1.25,United Kingdom
1002,536520,21124,1.0,1.25,United Kingdom
1003,536520,21122,1.0,1.25,United Kingdom
1004,536520,84378,1.0,1.25,United Kingdom
1005,536520,21985,12.0,0.29,United Kingdom
1006,536520,21427,2.0,2.1,United Kingdom
1007,536520,21034,2.0,0.95,United Kingdom
1008,536520,21930,1.0,1.95,United Kingdom
1009,536520,20772,1.0,2.55,United Kingdom
1010,536520,22469,2.0,1.65,United Kingdom
1011,536520,71406C,12.0,0.42,United Kingdom
1012,536520,84985A,1.0,1.45,United Kingdom
1013,536520,20754,1.0,2.1,United Kingdom
1014,536520,84596E,1.0,1.25,United Kingdom
1015,536520,21111,1.0,2.95,United Kingdom
1017,536521,22854,1.0,4.95,United Kingdom
1018,536522,84997D,1.0,3.75,United Kingdom
1019,536522,47599A,1.0,2.1,United Kingdom
1020,536522,47599B,1.0,2.1,United Kingdom
1021,536522,22749,1.0,3.75,United Kingdom
1022,536522,20972,1.0,1.25,United Kingdom
1023,536522,22569,1.0,3.75,United Kingdom
1024,536522,21041,1.0,2.95,United Kingdom
1025,536522,21664,2.0,3.75,United Kingdom
1026,536522,84969,1.0,4.25,United Kingdom
1027,536522,22907,1.0,0.85,United Kingdom
1028,536522,22865,2.0,2.1,United Kingdom
1029,536522,22866,1.0,2.1,United Kingdom
1030,536522,22632,2.0,2.1,United Kingdom
1032,536522,22338,2.0,0.65,United Kingdom
1033,536522,21810,2.0,1.25,United Kingdom
1034,536522,22449,1.0,3.35,United Kingdom
1035,536522,21197,1.0,1.65,United Kingdom
1036,536522,85231G,1.0,0.85,United Kingdom
1037,536522,21121,1.0,1.25,United Kingdom
1038,536522,22151,2.0,0.42,United Kingdom
1039,536522,84836,2.0,1.25,United Kingdom
1040,536522,21326,12.0,0.65,United Kingdom
1041,536522,85035B,1.0,4.25,United Kingdom
1043,536522,85231B,1.0,0.85,United Kingdom
1044,536522,22739,5.0,1.65,United Kingdom
1045,536522,37370,2.0,1.25,United Kingdom
1046,536522,22941,1.0,8.5,United Kingdom
1047,536522,21098,2.0,1.25,United Kingdom
1048,536522,22151,1.0,0.42,United Kingdom
1049,536522,84836,1.0,1.25,United Kingdom
1050,536522,20914,1.0,2.95,United Kingdom
1051,536522,22749,2.0,3.75,United Kingdom
1052,536522,21190,1.0,1.65,United Kingdom
1053,536522,84997C,1.0,3.75,United Kingdom
1054,536522,21810,1.0,1.25,United Kingdom
1055,536522,21192,3.0,1.65,United Kingdom
1056,536522,85014A,1.0,5.95,United Kingdom
1057,536522,21124,2.0,1.25,United Kingdom
1058,536522,72800B,2.0,2.55,United Kingdom
1059,536522,84563A,1.0,5.95,United Kingdom
1060,536522,22107,2.0,3.75,United Kingdom
1061,536522,47504H,1.0,1.95,United Kingdom
1063,536522,21122,1.0,1.25,United Kingdom
1064,536522,21742,1.0,5.95,United Kingdom
1065,536522,22566,1.0,0.85,United Kingdom
1066,536522,21664,1.0,3.75,United Kingdom
1067,536522,22632,1.0,2.1,United Kingdom
1069,536522,22481,3.0,1.25,United Kingdom
1070,536522,85099B,1.0,1.95,United Kingdom
1071,536522,21931,1.0,1.95,United Kingdom
1072,536523,22943,6.0,4.95,United Kingdom
1073,536523,22468,2.0,6.75,United Kingdom
1074,536523,22149,6.0,2.1,United Kingdom
1075,536523,21485,3.0,4.95,United Kingdom
1076,536523,21259,2.0,5.95,United Kingdom
1077,536523,22969,12.0,1.45,United Kingdom
1078,536523,22699,6.0,2.95,United Kingdom
1079,536523,22217,12.0,1.25,United Kingdom
1081,536523,22219,12.0,0.85,United Kingdom
1082,536523,22111,3.0,4.95,United Kingdom
1084,536524,21111,6.0,2.95,United Kingdom
1085,536524,21106,6.0,2.95,United Kingdom
1086,536524,21107,6.0,2.95,United Kingdom
1087,536524,22697,6.0,2.95,United Kingdom
1088,536525,21826,2.0,1.25,United Kingdom
1089,536525,21791,1.0,1.25,United Kingdom
1090,536525,22548,1.0,1.25,United Kingdom
1091,536525,22149,1.0,2.1,United Kingdom
1092,536525,17164B,2.0,0.42,United Kingdom
1094,536525,22429,1.0,4.25,United Kingdom
1095,536525,22428,1.0,6.95,United Kingdom
1096,536525,20974,3.0,0.65,United Kingdom
1097,536525,20973,2.0,0.65,United Kingdom
1098,536525,15044B,1.0,2.95,United Kingdom
1099,536525,21324,2.0,2.95,United Kingdom
1100,536525,20750,10.0,7.95,United Kingdom
1101,536526,21135,16.0,1.69,United Kingdom
1102,536526,22173,16.0,2.95,United Kingdom
1103,536526,22626,2.0,8.5,United Kingdom
1104,536526,22625,6.0,8.5,United Kingdom
1105,536526,22624,6.0,8.5,United Kingdom
1107,536526,85099B,10.0,1.95,United Kingdom
1108,536526,22411,10.0,1.95,United Kingdom
1109,536526,22113,8.0,3.75,United Kingdom
1125,536528,22815,12.0,0.42,United Kingdom
1126,536528,22865,1.0,2.1,United Kingdom
1127,536528,22585,6.0,1.25,United Kingdom
1128,536528,21587,1.0,2.55,United Kingdom
1129,536528,84985A,1.0,1.45,United Kingdom
1130,536528,85114B,1.0,1.65,United Kingdom
1131,536528,22813,3.0,1.95,United Kingdom
1132,536528,22128,6.0,1.25,United Kingdom
1134,536528,22584,2.0,2.55,United Kingdom
1135,536528,22130,12.0,0.85,United Kingdom
1136,536528,22938,3.0,1.95,United Kingdom
1137,536528,22411,1.0,1.95,United Kingdom
1138,536528,21731,2.0,1.65,United Kingdom
1139,536528,22616,1.0,0.29,United Kingdom
1140,536528,22454,1.0,2.95,United Kingdom
1142,536528,21992,1.0,2.95,United Kingdom
1143,536528,22326,4.0,2.95,United Kingdom
1144,536528,22082,1.0,1.65,United Kingdom
1145,536528,85049E,1.0,1.25,United Kingdom
1146,536528,22077,2.0,1.65,United Kingdom
1147,536528,85049A,1.0,1.25,United Kingdom
1148,536528,22865,2.0,2.1,United Kingdom
1149,536528,22867,3.0,2.1,United Kingdom
1150,536528,22910,3.0,2.95,United Kingdom
1151,536528,22963,2.0,0.85,United Kingdom
1152,536528,22960,1.0,4.25,United Kingdom
1153,536528,85114C,1.0,1.65,United Kingdom
1155,536528,22974,2.0,1.65,United Kingdom
1157,536528,21452,2.0,2.95,United Kingdom
1158,536528,22938,1.0,1.95,United Kingdom
1159,536528,22812,3.0,1.95,United Kingdom
1161,536528,22744,2.0,2.95,United Kingdom
1162,536528,22743,1.0,2.95,United Kingdom
1163,536528,22911,1.0,2.95,United Kingdom
1164,536528,22585,5.0,1.25,United Kingdom
1165,536528,22900,1.0,2.95,United Kingdom
1169,536528,22961,1.0,1.45,United Kingdom
1171,536528,22454,2.0,2.95,United Kingdom
1172,536528,22453,1.0,2.95,United Kingdom
1174,536528,22445,4.0,2.95,United Kingdom
1175,536528,22568,3.0,3.75,United Kingdom
1176,536528,22570,1.0,3.75,United Kingdom
1182,536529,22222,3.0,4.95,United Kingdom
1184,536529,21743,6.0,2.95,United Kingdom
1185,536529,22187,4.0,4.25,United Kingdom
1186,536529,22164,6.0,2.95,United Kingdom
1187,536529,72598,12.0,0.85,United Kingdom
1189,536529,22627,2.0,8.5,United Kingdom
1191,536530,22360,2.0,2.95,United Kingdom
1192,536530,22364,1.0,2.95,United Kingdom
1193,536530,21657,1.0,6.95,United Kingdom
1194,536530,22699,4.0,2.95,United Kingdom
1196,536530,22941,1.0,8.5,United Kingdom
1199,536530,21038,1.0,2.95,United Kingdom
1200,536530,21625,1.0,6.95,United Kingdom
1202,536530,22097,1.0,1.25,United Kingdom
1203,536530,82552,1.0,1.45,United Kingdom
1204,536530,21179,1.0,1.25,United Kingdom
1205,536530,22185,4.0,1.65,United Kingdom
1207,536530,21662,1.0,5.95,United Kingdom
1208,536530,85104,8.0,2.95,United Kingdom
1209,536530,21654,6.0,1.45,United Kingdom
1210,536530,21658,1.0,3.95,United Kingdom
1211,536530,21664,2.0,3.75,United Kingdom
1212,536530,22943,2.0,4.95,United Kingdom
1213,536530,22411,6.0,1.95,United Kingdom
1219,536531,15056N,12.0,5.95,United Kingdom
1220,536531,15056BL,12.0,5.95,United Kingdom
1221,536531,20679,12.0,5.95,United Kingdom
1225,536531,21333,12.0,2.95,United Kingdom
1226,536531,22727,9.0,3.75,United Kingdom
1227,536531,22726,9.0,3.75,United Kingdom
1228,536531,22730,9.0,3.75,United Kingdom
1231,536531,22194,2.0,8.5,United Kingdom
1232,536531,22192,4.0,8.5,United Kingdom
1233,536531,22193,4.0,8.5,United Kingdom
1234,536531,22191,4.0,8.5,United Kingdom
1235,536531,22688,4.0,7.95,United Kingdom
1310,536533,20754,6.0,2.1,United Kingdom
1312,536533,22825,2.0,7.95,United Kingdom
1316,536534,22866,12.0,2.1,United Kingdom
1317,536534,22834,12.0,2.1,United Kingdom
1318,536534,22865,12.0,2.1,United Kingdom
1319,536534,22867,12.0,2.1,United Kingdom
1320,536534,22112,3.0,4.95,United Kingdom
1321,536535,22943,3.0,4.95,United Kingdom
1322,536535,22118,3.0,4.95,United Kingdom
1323,536535,22121,3.0,5.95,United Kingdom
1324,536535,22119,3.0,6.95,United Kingdom
1325,536535,21485,3.0,4.95,United Kingdom
1326,536535,22219,12.0,0.85,United Kingdom
1327,536535,21523,2.0,7.95,United Kingdom
1328,536535,48194,2.0,7.95,United Kingdom
1329,536535,20685,2.0,7.95,United Kingdom
1330,536535,21156,8.0,1.95,United Kingdom
1332,536535,22311,6.0,2.95,United Kingdom
1333,536536,21485,3.0,4.95,United Kingdom
1335,536536,72817,12.0,1.25,United Kingdom
1337,536537,22333,8.0,1.65,United Kingdom
1339,536537,21688,12.0,2.95,United Kingdom
1340,536537,21694,12.0,2.95,United Kingdom
1341,536537,22183,6.0,6.75,United Kingdom
1343,536537,22798,8.0,2.95,United Kingdom
1344,536537,22800,8.0,3.75,United Kingdom
1345,536537,22801,8.0,3.75,United Kingdom
1346,536537,22781,2.0,7.65,United Kingdom
1347,536538,21466,1.0,3.75,United Kingdom
1348,536538,21467,1.0,3.75,United Kingdom
1349,536538,21471,1.0,3.75,United Kingdom
1350,536538,21469,1.0,3.75,United Kingdom
1351,536538,21523,1.0,7.95,United Kingdom
1352,536538,48129,1.0,7.95,United Kingdom
1353,536538,21524,1.0,7.95,United Kingdom
1354,536538,22791,12.0,1.25,United Kingdom
1355,536538,84949,6.0,1.65,United Kingdom
1356,536538,22086,5.0,2.95,United Kingdom
1357,536538,22910,5.0,2.95,United Kingdom
1358,536538,22457,2.0,2.95,United Kingdom
1359,536538,21690,4.0,3.75,United Kingdom
1360,536538,22752,2.0,8.5,United Kingdom
1361,536538,37343,6.0,1.65,United Kingdom
1362,536538,22088,1.0,2.95,United Kingdom
1363,536538,22195,5.0,1.65,United Kingdom
1364,536538,22470,2.0,2.95,United Kingdom
1365,536538,22469,8.0,1.65,United Kingdom
1366,536538,22173,2.0,2.95,United Kingdom
1367,536538,22584,2.0,2.55,United Kingdom
1368,536538,22583,2.0,2.55,United Kingdom
1369,536538,21143,3.0,1.95,United Kingdom
1370,536538,84944,2.0,4.25,United Kingdom
1371,536538,22601,10.0,0.85,United Kingdom
1372,536538,22603,10.0,0.85,United Kingdom
1373,536538,22600,10.0,0.85,United Kingdom
1374,536538,22574,10.0,0.85,United Kingdom
1375,536538,22573,10.0,0.85,United Kingdom
1376,536538,85199L,10.0,0.65,United Kingdom
1377,536538,85199S,10.0,0.42,United Kingdom
1378,536539,22969,12.0,1.45,United Kingdom
1379,536539,72741,18.0,1.45,United Kingdom
1380,536539,37495,4.0,3.75,United Kingdom
1381,536539,22807,6.0,2.95,United Kingdom
1382,536539,22171,2.0,8.5,United Kingdom
1383,536539,82486,2.0,7.95,United Kingdom
1384,536539,22173,8.0,2.95,United Kingdom
1386,536539,48184,2.0,7.95,United Kingdom
1387,536539,48138,2.0,7.95,United Kingdom
1388,536539,48129,2.0,7.95,United Kingdom
1389,536539,21625,3.0,6.95,United Kingdom
1390,536539,22326,6.0,2.95,United Kingdom
1392,536539,21743,6.0,2.95,United Kingdom
1393,536539,22557,12.0,1.65,United Kingdom
1394,536539,22554,12.0,1.65,United Kingdom
1395,536539,85019A,4.0,4.25,United Kingdom
1396,536539,85019C,3.0,4.25,United Kingdom
1397,536539,20902,2.0,6.35,United Kingdom
1398,536539,21429,8.0,1.65,United Kingdom
1399,536539,22867,12.0,2.1,United Kingdom
1400,536539,22632,12.0,2.1,United Kingdom
1401,536539,84030E,4.0,4.25,United Kingdom
1402,536539,22114,4.0,3.95,United Kingdom
1403,536539,21481,6.0,2.95,United Kingdom
1404,536539,22379,5.0,2.1,United Kingdom
1426,536542,22382,10.0,1.65,United Kingdom
1427,536542,20727,10.0,1.65,United Kingdom
1442,C536543,22632,1.0,2.1,United Kingdom
1443,C536543,22355,2.0,0.85,United Kingdom
1444,536544,21773,1.0,2.51,United Kingdom
1445,536544,21774,2.0,2.51,United Kingdom
1446,536544,21786,4.0,0.85,United Kingdom
1447,536544,21787,2.0,1.66,United Kingdom
1448,536544,21790,9.0,1.66,United Kingdom
1449,536544,21791,2.0,2.51,United Kingdom
1450,536544,21801,10.0,0.43,United Kingdom
1451,536544,21802,9.0,0.43,United Kingdom
1452,536544,21803,11.0,0.43,United Kingdom
1453,536544,21809,1.0,2.51,United Kingdom
1454,536544,21810,3.0,2.51,United Kingdom
1455,536544,21811,1.0,2.51,United Kingdom
1456,536544,21821,1.0,7.62,United Kingdom
1457,536544,21822,1.0,4.21,United Kingdom
1458,536544,21823,2.0,2.98,United Kingdom
1459,536544,21844,2.0,5.91,United Kingdom
1460,536544,21851,1.0,4.21,United Kingdom
1461,536544,21870,1.0,3.36,United Kingdom
1462,536544,21871,5.0,3.36,United Kingdom
1463,536544,21874,1.0,3.36,United Kingdom
1464,536544,21879,1.0,1.66,United Kingdom
1465,536544,21884,1.0,1.66,United Kingdom
1466,536544,21888,1.0,7.62,United Kingdom
1467,536544,21889,2.0,2.51,United Kingdom
1468,536544,21892,3.0,2.51,United Kingdom
1469,536544,21894,1.0,2.51,United Kingdom
1470,536544,21911,1.0,3.36,United Kingdom
1471,536544,21912,3.0,7.62,United Kingdom
1472,536544,21913,1.0,7.62,United Kingdom
